case_id,defect_id,category,defect,injection,expected_error_code,detected_error_code,detected_error_codes,severity,critical,case_path,detected,correct_classification,false_pass,status
D24-05,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_05,yes,yes,0,PASS
D24-06,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_06,yes,yes,0,PASS
D24-07,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_07,yes,yes,0,PASS
D24-08,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_08,yes,yes,0,PASS
D24-09,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_09,yes,yes,0,PASS
D24-10,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_10,yes,yes,0,PASS
D24-11,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_11,yes,yes,0,PASS
D24-12,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_12,yes,yes,0,PASS
D24-13,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_13,yes,yes,0,PASS
D24-14,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_14,yes,yes,0,PASS
D24-15,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_15,yes,yes,0,PASS
D24-16,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_16,yes,yes,0,PASS
D24-17,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_17,yes,yes,0,PASS
D24-18,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_18,yes,yes,0,PASS
D24-19,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_19,yes,yes,0,PASS
D24-20,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_20,yes,yes,0,PASS
D24-21,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_21,yes,yes,0,PASS
D24-22,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_22,yes,yes,0,PASS
D24-23,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_23,yes,yes,0,PASS
D24-24,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_24,yes,yes,0,PASS
D24-25,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_25,yes,yes,0,PASS
D24-26,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_26,yes,yes,0,PASS
D24-27,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_27,yes,yes,0,PASS
D24-28,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_28,yes,yes,0,PASS
D24-29,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_29,yes,yes,0,PASS
D24-30,D24,Portability,absolute user path,insert private absolute user path,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;NON_PORTABLE_PATH;MISSING_ARTIFACT,5,true,examples/corrupted_artifact_cases_extended/d24/case_30,yes,yes,0,PASS
D25-01,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_01,yes,yes,0,PASS
D25-02,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_02,yes,yes,0,PASS
D25-03,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_03,yes,yes,0,PASS
D25-04,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_04,yes,yes,0,PASS
D25-05,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_05,yes,yes,0,PASS
D25-06,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_06,yes,yes,0,PASS
D25-07,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_07,yes,yes,0,PASS
D25-08,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_08,yes,yes,0,PASS
D25-09,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_09,yes,yes,0,PASS
D25-10,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_10,yes,yes,0,PASS
D25-11,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_11,yes,yes,0,PASS
D25-12,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_12,yes,yes,0,PASS
D25-13,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_13,yes,yes,0,PASS
D25-14,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_14,yes,yes,0,PASS
D25-15,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_15,yes,yes,0,PASS
D25-16,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_16,yes,yes,0,PASS
D25-17,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_17,yes,yes,0,PASS
D25-18,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_18,yes,yes,0,PASS
D25-19,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_19,yes,yes,0,PASS
D25-20,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_20,yes,yes,0,PASS
D25-21,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_21,yes,yes,0,PASS
D25-22,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_22,yes,yes,0,PASS
D25-23,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_23,yes,yes,0,PASS
D25-24,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_24,yes,yes,0,PASS
D25-25,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_25,yes,yes,0,PASS
D25-26,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_26,yes,yes,0,PASS
D25-27,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_27,yes,yes,0,PASS
D25-28,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_28,yes,yes,0,PASS
D25-29,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_29,yes,yes,0,PASS
D25-30,D25,Portability,OS-specific separator,insert platform-specific path separator in manifest,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH;MISSING_ARTIFACT,3,false,examples/corrupted_artifact_cases_extended/d25/case_30,yes,yes,0,PASS
D26-01,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_01,yes,yes,0,PASS
D26-02,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_02,yes,yes,0,PASS
D26-03,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_03,yes,yes,0,PASS
D26-04,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_04,yes,yes,0,PASS
D26-05,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_05,yes,yes,0,PASS
D26-06,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_06,yes,yes,0,PASS
D26-07,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_07,yes,yes,0,PASS
D26-08,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_08,yes,yes,0,PASS
D26-09,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_09,yes,yes,0,PASS
D26-10,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_10,yes,yes,0,PASS
D26-11,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_11,yes,yes,0,PASS
D26-12,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_12,yes,yes,0,PASS
D26-13,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_13,yes,yes,0,PASS
D26-14,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_14,yes,yes,0,PASS
D26-15,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_15,yes,yes,0,PASS
D26-16,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_16,yes,yes,0,PASS
D26-17,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_17,yes,yes,0,PASS
D26-18,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_18,yes,yes,0,PASS
D26-19,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_19,yes,yes,0,PASS
D26-20,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_20,yes,yes,0,PASS
D26-21,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_21,yes,yes,0,PASS
D26-22,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_22,yes,yes,0,PASS
D26-23,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_23,yes,yes,0,PASS
D26-24,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_24,yes,yes,0,PASS
D26-25,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_25,yes,yes,0,PASS
D26-26,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_26,yes,yes,0,PASS
D26-27,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_27,yes,yes,0,PASS
D26-28,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_28,yes,yes,0,PASS
D26-29,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_29,yes,yes,0,PASS
D26-30,D26,Portability,symlink to external path,link package artifact to path outside package root,NON_PORTABLE_PATH,NON_PORTABLE_PATH,NON_PORTABLE_PATH,5,true,examples/corrupted_artifact_cases_extended/d26/case_30,yes,yes,0,PASS
D27-01,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_01,yes,yes,0,PASS
D27-02,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_02,yes,yes,0,PASS
D27-03,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_03,yes,yes,0,PASS
D27-04,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_04,yes,yes,0,PASS
D27-05,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_05,yes,yes,0,PASS
D27-06,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_06,yes,yes,0,PASS
D27-07,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_07,yes,yes,0,PASS
D27-08,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_08,yes,yes,0,PASS
D27-09,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_09,yes,yes,0,PASS
D27-10,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_10,yes,yes,0,PASS
D27-11,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_11,yes,yes,0,PASS
D27-12,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_12,yes,yes,0,PASS
D27-13,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_13,yes,yes,0,PASS
D27-14,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_14,yes,yes,0,PASS
D27-15,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_15,yes,yes,0,PASS
D27-16,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_16,yes,yes,0,PASS
D27-17,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_17,yes,yes,0,PASS
D27-18,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_18,yes,yes,0,PASS
D27-19,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_19,yes,yes,0,PASS
D27-20,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_20,yes,yes,0,PASS
D27-21,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_21,yes,yes,0,PASS
D27-22,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_22,yes,yes,0,PASS
D27-23,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_23,yes,yes,0,PASS
D27-24,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_24,yes,yes,0,PASS
D27-25,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_25,yes,yes,0,PASS
D27-26,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_26,yes,yes,0,PASS
D27-27,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_27,yes,yes,0,PASS
D27-28,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_28,yes,yes,0,PASS
D27-29,D27,Package,missing README,remove package README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,PACKAGE_MISSING_README,3,false,examples/corrupted_artifact_cases_extended/d27/case_29,yes,yes,0,PASS
